,Area,equivalent_diameter,MajorAxisLength,MinorAxisLength,Perimeter
1,247654.50390000004,561.5367377093404,1043.601753570505,734.375372137127,41138.115504455964
2,3151.3149000000003,63.34334020710571,82.0183973982274,50.99254202478711,236.4174489944247
3,1483.5627000000002,43.461830342658935,67.19520069105974,30.015379857847446,194.8365084997099
4,3469.4604000000004,66.46393142278507,103.50903795937442,49.857931756529574,348.0697627495649
5,991.2744000000001,35.526465708871484,48.23960116653752,29.095997846272752,139.03728670728324
6,830.5272000000001,32.5186111944863,48.487401061453184,27.797564407786886,135.94021638285528
7,525.7773000000001,25.873547303840716,33.901165398578996,27.653991865078492,115.4312109732839
8,1393.1424000000002,42.116552507621655,63.37613189685638,29.351363933090425,160.48822720199806
9,401.86800000000005,22.620217270477983,29.10568912680212,26.412160881948928,102.68623802114081
10,13.395600000000002,4.129867751569576,5.922004398824615,2.2620043988246152,8.078010819142763
11,565.9641,26.844140385202248,37.327522234034014,20.514497235343693,100.03320015414113
12,3630.2076000000006,67.98620354099887,85.38874568709296,56.74723091766775,283.70578438785043
13,2227.0185,53.24967625307017,78.71591074991157,39.6591489610479,216.53640030828228
14,308.09880000000004,19.806149950089996,29.154306570148865,14.530448023234849,75.42016228714147
15,1610.8209000000002,45.28753547463016,58.70339766549247,50.017468749110186,262.0486058719948
16,545.8707,26.36331089890389,36.40217231699385,20.132202655611113,102.37225965942633
17,3613.4631000000004,67.82922756718752,92.71966932034219,53.11479234721436,257.4243570317112
18,66.97800000000001,9.234665030593787,18.33665842929015,5.201502633618721,30.103037866999678
19,97.11810000000001,11.120009236936093,17.346552646247524,7.978803920663767,37.1090595052852
20,244.46970000000005,17.642802768538278,28.887419827195487,12.200123004427033,69.1071244201418
21,164.09610000000004,14.454537130493517,24.664128355141802,9.0271818395687,54.023091962713494
22,73.67580000000001,9.685398393974246,11.677655501790191,8.292963561124417,30.168064914856586
23,4795.6248000000005,78.14076488666242,157.26391247754162,48.95878192599199,457.69699536113427
24,2220.3207,53.16954125468884,62.07027473729367,47.14802815975349,190.91640030828228
25,1486.9116000000001,43.51085667560951,57.30179828570088,35.09366485884379,161.50634621256845
26,26.791200000000003,5.840514985076975,6.339305955702091,5.176021638285529,14.012043276571056
27,1178.8128000000002,38.741593575896985,99.31658773856647,19.295232242700784,244.95064914856584
28,887.4585000000001,33.6146881067094,38.90795551663476,30.970393677168122,120.29325424985495
29,137.30490000000003,13.222028148733727,16.87306419346484,11.691506896700702,45.25209737228488
30,180.84060000000002,15.174103044781056,23.333597641626774,9.934656454877919,54.0881190105704
31,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
32,56.93130000000001,8.513940479776739,12.983991954837467,5.390639327861097,23.85502704785691
33,291.3543,19.260420979008536,25.864804330524237,14.841073085613372,65.0681190105704
34,1413.2358000000002,42.419190310464835,57.94511043936813,34.88656548666338,178.86441112742503
35,693.2223000000001,29.709224925134993,39.22152076243844,23.57284144071451,107.35320015414113
36,2779.5870000000004,59.49016798120322,66.27626378210105,54.53632230282641,206.36828129771186
37,13.395600000000002,4.129867751569576,8.18400879764923,0.0,3.66
38,3.3489000000000004,2.064933875784788,0.0,0.0,0.0
39,2605.4442000000004,57.5964806827715,84.72824773547744,46.131034214290565,254.29573029213654
40,10.046700000000001,3.576570387129374,4.226203970468061,2.44,6.248010819142764
41,244.46970000000005,17.642802768538278,25.892295517342653,13.790040267780766,67.78618392542698
42,43.535700000000006,7.4452249695846415,11.924158557600293,4.958396867732698,21.711048686142437
43,113.86260000000001,12.04053009573756,15.696453751569482,10.380136599227004,40.45508114357073
44,639.6399000000001,28.53795393980523,34.44871987503645,25.761787025096485,106.66021638285527
45,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
46,50.23350000000001,7.99745451193402,11.549837725259776,6.052773291654508,24.234032457428295
47,870.7140000000002,33.29605827954013,47.6589921736323,31.714639147186595,188.9024760422816
48,1473.516,43.314418396187406,51.425074493610076,37.8930173065054,150.39629211685465
49,1339.5600000000002,41.29867751569576,46.196321783264196,40.206971296121154,151.1543029359974
50,2093.0625000000005,51.62334689461971,74.42116461750028,56.17085245481634,379.3860007707057
51,60.28020000000001,8.760772477615461,10.833733630082712,7.047110839767633,24.992043276571057
52,210.9807,16.38990452735787,19.364728376359064,14.230003326882139,53.016129829713165
53,847.2717000000001,32.844783962982426,46.20726138040469,24.132071612310728,119.6002704785691
54,1208.9529000000002,39.233743639910976,54.17407664557407,29.516532829354436,140.93231375514017
55,237.77190000000002,17.399442109068172,40.99467573390233,11.333157578474905,94.54320015414112
56,1480.2138000000002,43.41274864394911,62.783541980436645,30.73224926140203,169.84446522313888
57,170.7939,14.746577483590654,36.71306968266543,8.064017451092926,70.17911360099902
58,1125.2304000000001,37.850863163449326,73.19584548420137,21.004653937072714,171.15424884028357
59,20.093400000000003,5.058034348260352,6.682215201563027,3.857978745405424,9.908010819142763
60,579.3597000000001,27.15996466613866,43.59785287299297,19.877423120569247,111.83623802114082
61,36.837900000000005,6.848610882872486,9.599118563812587,4.88654457047011,15.398010819142765
62,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
63,1376.3979000000002,41.862683090915645,51.4653874682431,37.18131483278381,162.2643570317112
64,448.75260000000003,23.903337761131198,48.65652008583315,12.488353484854105,106.03225965942633
65,559.2663000000001,26.684826572374778,34.77494591885449,20.951278963534936,94.16419474456976
66,10.046700000000001,3.576570387129374,5.976754972390955,0.0,1.83
67,3245.0841000000005,64.278841014064,68.97938369327905,61.192419229093346,224.56054095713824
68,586.0575000000001,27.316507545596448,47.51005896242121,16.581584003785864,113.2222055637125
69,23.442300000000003,5.463301509119289,8.547201594992119,4.0760092022728776,9.529005409571383
70,890.8074000000001,33.678052325256495,42.59566374712466,29.20800214855483,131.02430293599738
71,298.05210000000005,19.480547223098206,31.544458126665745,12.375111310703305,74.7271785158556
72,10.046700000000001,3.576570387129374,4.226203970468061,2.44,6.248010819142764
73,204.28290000000004,16.127649134116812,23.079096316241436,12.26396808645762,60.780162287141465
74,4644.924300000001,76.90319434887796,108.51354260144325,80.18904813775035,522.5700332281341
75,140.65380000000002,13.382301008319558,14.135292136009246,13.807256222470144,42.97806491485659
76,847.2717000000001,32.844783962982426,37.9477847445799,29.09675716689061,109.69225965942634
77,13.395600000000002,4.129867751569576,6.339305955702091,2.5880108191427644,5.869005409571382
78,498.9861000000001,25.205730197579566,63.89038065273785,17.942197978512556,134.55424884028358
79,579.3597000000001,27.15996466613866,45.094823649275845,18.093652039016536,108.73916769671284
80,107.16480000000001,11.68102997015395,16.121822694559125,10.311180530991509,41.592097372284876
81,26.791200000000003,5.840514985076975,8.965132458586432,3.5437797617797866,15.398010819142765
82,294.70320000000004,19.370796787948493,27.32768476585225,17.018629816588483,76.17817310628422
83,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
84,26.791200000000003,5.840514985076975,6.339305955702091,6.069423366350382,11.738010819142763
85,120.56040000000002,12.38960325470873,19.19355732183607,8.92739862570737,46.01010819142764
86,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
87,100.46700000000001,11.310108635238992,17.384149211821413,7.92130268208008,36.037070324427965
88,505.68390000000005,25.374332279212815,38.9718527156433,17.967610147778494,104.4512109732839
89,237.77190000000002,17.399442109068172,30.055195477501666,10.687843007350486,68.79314605842731
90,20.093400000000003,5.058034348260352,5.722307226984583,4.2262039704680605,11.424032457428293
91,200.93400000000003,15.99490902386804,22.586750673203866,11.827822877711874,51.944140648855935
92,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
93,562.6152000000001,26.764602016639117,46.323360061276446,20.352790446517886,122.50225965942631
94,1982.5488000000003,50.24200962866875,92.79748603971521,30.199099075907522,281.73457341456646
95,10.046700000000001,3.576570387129374,5.976754972390955,0.0,1.83
96,160.74720000000002,14.306281548517497,19.84569995393022,11.131131437934517,50.4281190105704
97,381.7746000000001,22.047460577024488,26.64811601702036,22.809232621875395,87.91618392542698
98,1245.7908000000002,39.827002285224204,52.808631906654504,32.65119047023458,149.32430293599742
99,2478.186,56.172274427951145,68.18404881933299,49.51111065690306,212.50855177628097
100,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
101,673.1289,29.275490332086346,61.81629123532358,14.362783907289304,136.6443570317112
102,1500.3072000000002,43.706412072954315,63.02818320691421,31.518937222486098,170.4724219465678
103,207.63180000000003,16.25930559724315,26.25006871549465,17.98747490655693,85.07922179242667
104,20.093400000000003,5.058034348260352,5.976754972390955,3.66,10.98
105,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
106,462.1482000000001,24.2574805733855,26.815706680967754,23.64890252236265,86.2162380211408
107,33.489000000000004,6.529894265119143,12.709709078387773,3.909631075018131,15.08403245742829
108,23.442300000000003,5.463301509119289,7.403517971200934,4.4212182291419015,11.04502704785691
109,699.9201,29.852402742074045,42.87229451622529,21.931226152318295,115.11723261156942
110,13.395600000000002,4.129867751569576,3.66,3.66,7.32
111,16.744500000000002,4.617332515296893,5.670047618847658,3.273603519059692,9.529005409571383
112,43.535700000000006,7.4452249695846415,10.348749284161725,5.523180958336659,19.816021638285527
113,137.30490000000003,13.222028148733727,29.471442429034994,7.188487160738807,60.65010819142764
114,1054.9035000000001,36.64894066790376,57.92692365036357,23.952454451775075,146.35728670728324
115,23.442300000000003,5.463301509119289,9.394863793443362,2.822437001808481,11.359005409571383
116,2960.4276000000004,61.39489791216703,69.631236201416,64.64249988783541,307.0517519304221
117,56.93130000000001,8.513940479776739,13.61819328536692,5.304034947932812,27.20104868614244
118,10.046700000000001,3.576570387129374,5.976754972390955,0.0,1.83
119,147.35160000000002,13.697221765744972,21.421097175654857,9.34555606185106,50.4281190105704
120,264.5631,18.353533746876195,23.021252361375044,16.304400622513093,65.0030919627135
121,133.95600000000002,13.059788530238286,17.65503982852097,9.962082495810709,43.73607573399934
122,542.5218000000001,26.282317432846387,28.90961069747932,26.200289802332822,103.24916769671285
123,519.0795,25.70821943000635,40.887416891391624,24.237263206763135,136.20032457428292
124,1275.9309,40.30590128293283,52.720574693604,35.60290913065941,161.19236785085397
125,800.3871000000001,31.92310302611413,63.62801497326126,21.880977475531076,170.47242194656778
126,16.744500000000002,4.617332515296893,5.670047618847658,3.273603519059692,9.529005409571383
127,26.791200000000003,5.840514985076975,9.564040902895076,3.9615554530701624,15.398010819142765
128,227.72520000000003,17.027880959553478,26.80645751893403,13.568302096827562,72.13916769671285
129,16.744500000000002,4.617332515296893,7.9453026755182155,2.3361586834808783,7.699005409571383
130,43.535700000000006,7.4452249695846415,10.111094410277863,6.6992222019031,23.162043276571055
131,2012.6889000000003,50.62247622084005,53.94275880201859,51.74802902967304,190.7324760422816
132,375.07680000000005,21.853206036477157,36.16962232261558,13.437824789375739,81.85209737228487
133,40.186800000000005,7.153140774258748,10.769684193346608,7.428317600613226,18.679005409571385
134,251.16750000000002,17.88285193564687,31.58126867643054,14.437183680590461,87.22320015414114
135,13.395600000000002,4.129867751569576,5.922004398824615,2.2620043988246152,8.078010819142763
136,13.395600000000002,4.129867751569576,6.339305955702091,2.5880108191427644,5.869005409571382
137,53.58240000000001,8.259735503139153,15.649636713507688,4.70782813356991,24.613037866999676
138,2508.3261,56.51283023890527,95.97981357911867,46.765215154016694,346.4998709409925
139,736.758,30.627918971095458,47.4832283351285,22.36067572563737,136.9583353934257
140,234.42300000000003,17.27647631305212,25.865769959403277,16.18184971387181,74.6621514679987
141,16.744500000000002,4.617332515296893,5.670047618847658,3.273603519059692,9.529005409571383
142,43.535700000000006,7.4452249695846415,9.543582783285204,6.958771517398976,22.40403245742829
143,224.37630000000001,16.902212223888334,26.159304540879905,12.03888804344752,62.16612982971317
144,147.35160000000002,13.697221765744972,17.25658972111187,12.778063768684008,47.396075733999346
145,3.3489000000000004,2.064933875784788,0.0,0.0,0.0
146,1008.0189000000001,35.82526378577609,64.60621547323011,21.14364976939639,153.11435703171122
147,30.140100000000004,6.194801627354365,9.651893021025202,3.5612833204426178,16.849005409571383
148,90.42030000000001,10.72971116138812,25.048747876731262,5.459694983616198,20.953037866999676
149,26.791200000000003,5.840514985076975,10.161172110565824,3.1266525773515834,15.398010819142765
150,890.8074000000001,33.678052325256495,83.01817272988549,16.53776327119712,189.89828129771186
151,539.1729,26.201073598796242,32.4268488721837,21.938788034897204,90.75314605842732
152,1865.3373000000001,48.73418938106509,62.04719664647339,39.558928552467506,187.25640030828228
153,167.44500000000002,14.601287462692436,22.137895120709732,11.048093509038395,52.57209737228488
154,36.837900000000005,6.848610882872486,9.015442425416298,5.664469472327443,19.123037866999677
155,66.97800000000001,9.234665030593787,18.5279619952657,4.914868492848,28.273037866999676
156,555.9174,26.604811919770366,51.5610439839395,28.171865500223237,156.26529752642602
157,632.9421000000001,28.388147372586996,32.776342849596716,25.961215579865954,100.41220556371252
158,10.046700000000001,3.576570387129374,4.226203970468061,2.44,6.248010819142764
159,1269.2331000000001,40.199972318483006,63.90748121436227,38.452978445923044,232.010595052852
160,1419.9336000000003,42.519590901349936,66.63718478842779,29.613168036335757,167.18027047856907
161,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
162,97.11810000000001,11.120009236936093,13.826533271351057,9.483011723426186,36.037070324427965
163,1835.1972000000003,48.33886270308028,70.87109215445585,36.74675793194095,194.83650849970988
164,257.86530000000005,18.1197212223311,24.20137207121063,14.356508486834688,59.264140648855935
165,1282.6287000000002,40.411552581560805,47.76157641886653,41.755893323160805,172.55137326042535
166,16.744500000000002,4.617332515296893,5.670047618847658,3.273603519059692,9.529005409571383
167,13.395600000000002,4.129867751569576,6.339305955702091,2.5880108191427644,5.869005409571382
168,170.7939,14.746577483590654,25.661483409470048,9.60305621157432,57.30408655314212
169,113.86260000000001,12.04053009573756,27.48908312485577,5.850401130164974,50.742097372284874
170,231.07410000000004,17.15262900794183,26.110720049942607,11.562100715426956,60.96408655314211
171,3121.1748000000002,63.039695283137775,107.67193928161983,57.23293460990369,507.4321306004189
172,10.046700000000001,3.576570387129374,5.976754972390955,0.0,1.83
173,157.3983,14.15647342504794,17.825054934173455,12.13318587145786,49.605081143570736
174,190.88730000000004,15.589908881957088,23.17887070369333,13.52690375513318,60.71513523928455
175,13.395600000000002,4.129867751569576,5.176021638285529,3.1696529778510456,8.457016228714146
176,10.046700000000001,3.576570387129374,5.976754972390955,0.0,1.83
177,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
178,120.56040000000002,12.38960325470873,16.31715528015432,10.859236683170225,43.80110278185625
179,10.046700000000001,3.576570387129374,5.976754972390955,0.0,1.83
180,36.837900000000005,6.848610882872486,11.886882633577615,4.359632037624822,18.744032457428293
181,23.442300000000003,5.463301509119289,10.380587717750338,2.8559316470928313,10.98
182,33.489000000000004,6.529894265119143,8.110666421245039,5.774472287862174,15.777016228714146
183,3429.2736000000004,66.07788402511322,97.79927795557258,47.28990416936369,263.9324760422817
184,666.4311000000001,29.129477001164194,45.95788737633683,18.848580190218303,110.76424884028356
185,321.49440000000004,20.23213739304141,23.661319698687628,18.611283459006714,72.7671244201418
186,23.442300000000003,5.463301509119289,7.604335711392087,3.4870121735736843,13.189005409571383
187,261.2142,18.23700219571078,30.823081382654653,13.324307266699456,78.07320015414113
188,10.046700000000001,3.576570387129374,4.226203970468061,2.44,6.248010819142764
189,100.46700000000001,11.310108635238992,13.287676981620836,9.6352498894478,33.38403245742829
190,26.791200000000003,5.840514985076975,6.339305955702091,5.01166140117227,13.568010819142764
191,6.697800000000001,2.9202574925384877,3.66,0.0,0.0
192,1721.3346000000001,46.81528898170857,61.38913918877492,39.637308524428434,199.05943817528197
193,77.02470000000001,9.903074975044998,18.058412772573465,6.541547163208,30.547070324427967
194,281.30760000000004,18.925431581724663,29.2304564027116,12.566631800753425,68.7281190105704
195,23.442300000000003,5.463301509119289,5.533399884855086,5.122932833477962,12.496021638285528
196,241.12080000000003,17.521544955230922,21.55542087505216,15.352438742551948,61.8521514679987
197,1781.6148000000003,47.62795835268848,58.73836778196696,42.27963599103238,201.89640030828227
198,63.62910000000001,9.000838089639661,12.38764928686828,6.494140038591918,25.371048686142437
199,13.395600000000002,4.129867751569576,3.66,3.66,7.32
